ID,Status,Phase,Reason
0x386C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x386D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x386E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x386F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3870,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3871,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3872,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3873,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3874,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3875,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3876,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3877,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3878,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3879,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x387A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x387B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x387C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x387D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x387E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x387F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3880,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3881,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3882,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3883,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3884,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3885,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3886,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3887,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3888,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3889,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x388A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x388B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x388C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x388D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x388E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x388F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3890,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3891,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3892,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3893,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3894,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3895,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3896,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3897,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3898,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3899,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x389A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x389B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x389C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x389D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x389E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x389F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38A0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38A1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38A2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38A3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38A4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38A5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38A6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38A7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38A8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38A9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38AA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38AB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38AC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38AD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38AE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38AF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38B0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38B1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38B2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38B3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38B4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38B5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38B6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38B7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38B8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38B9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38BA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38BB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38BC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38BD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38BE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38BF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38C0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38C1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38C2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38C3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38C4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38C5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38C6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38C7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38C8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38C9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38CA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38CB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38CC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38CD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38CE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38CF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38D0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38D1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38D2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38D3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38D4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38D5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38D6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38D7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38D8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38D9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38DA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38DB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38DC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38DD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38DE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38DF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38E0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38E1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38E2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38E3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38E4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38E5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38E6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38E7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38E8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38E9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38EA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38EB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38EC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38ED,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38EE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38EF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38F0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38F1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38F2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38F3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38F4,CRASH,Fade In,Internal FC Frozen at 0x313D for 30 frames
0x38F5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38F6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38F7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38F8,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38F9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38FA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38FB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38FC,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38FD,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38FE,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x38FF,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3900,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3901,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3902,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3903,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3904,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3905,CRASH,Gameplay,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3906,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3907,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3908,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3909,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x390A,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x390B,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x390C,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x390D,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x390E,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x390F,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3910,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3911,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3912,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3913,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3914,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3915,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3916,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3917,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3918,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3919,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x391A,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x391B,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x391C,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x391D,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x391E,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x391F,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3920,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3921,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3922,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3923,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3924,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3925,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3926,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3927,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3928,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3929,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x392A,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x392B,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x392C,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x392D,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x392E,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x392F,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3930,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3931,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3932,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3933,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3934,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3935,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3936,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3937,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3938,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3939,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x393A,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x393B,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x393C,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x393D,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x393E,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x393F,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3940,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3941,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3942,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3943,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3944,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3945,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3946,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3947,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3948,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3949,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x394A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x394B,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x394C,CRASH,Other (0x16),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x394D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x394E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x394F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3950,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3951,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3952,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3953,CRASH,Other (0x60),Internal FC Frozen at 0x0528 for 30 frames
0x3954,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3955,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3956,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3957,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3958,CRASH,Fade In,Internal FC Frozen at 0x0500 for 30 frames
0x3959,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x395A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x395B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x395C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x395D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x395E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x395F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3960,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3961,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3962,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3963,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3964,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3965,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3966,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3967,CRASH,Other (0x00),Internal FC Frozen at 0x0528 for 30 frames
0x3968,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3969,CRASH,Other (0x16),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x396A,CRASH,Other (0x60),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x396B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x396C,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x396D,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x396E,CRASH,Other (0x00),Internal FC Frozen at 0x0000 for 30 frames
0x396F,CRASH,Other (0x60),Internal FC Frozen at 0x0528 for 30 frames
0x3970,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3971,CRASH,Other (0x60),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3972,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3973,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x3974,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
